	0
pHE3E4_PI3K2_PIP	1.6918464162311904e-68
pHE3HE4_PI3K2_PIP	3.313541570461627e-90
pE2HE4_PI3K2_PIP	1.6997625389862833e-68
pHE4Ev3_PI3K2_PIP	1.512968503641836e-79
pE1HE4_PI3K2_PIP	1.3179345080335737e-67
pE3HE4_PI3K2_PIP	1.5699769812362016e-68
pHE4E4_PI3K2_PIP	3.285443906274796e-86
pHE4HE4_PI3K2_PIP	3.5152928169611295e-108
pHGF_Met_Met_PI3K2_PIP	1.5577021825766633e-45
pHGF_Met_HGF_Met_PI3K2_PIP	3.043924886872808e-63
pPPrPPr_PI3K2_PIP	3.012151522235915e-85
pPPrPr_PI3K2_PIP	1.410151084107228e-71
pFFrFFr_PI3K2_PIP	2.082026826416107e-62
pFFrFr_PI3K2_PIP	1.6213447449861657e-45
pIIrIr_IRS_PI3K2_PIP	4.026453790011247e-55
pINS_Isr_Isr_IRS_PI3K2_PIP	1.7020550887474922e-53
pIIrIrI_IRS_PI3K2_PIP	7.576767402633729e-75
pINS_Isr_Isr_INS_IRS_PI3K2_PIP	2.027521643531088e-63
IRS	0.9348047338327925
Sp	0.018066928453910624
Cbl	5.297313201778971
G2	60.750883930010055
G2_SOS	0.2804745826647412
G2_pSOS	0.2772201558851512
PLCg	2.2131979643136126
PI3KC1	0.02370688259001102
PI3KR1	8.960307062490715
PI3K1	2.01115670769908
pPI3K1	0.33776964886305705
PI3K2	1.7235356096390166
mTORC1	2.739168154117754
mTORC1active	0.1856350913802566
PIP	1.661304924433026e-25
PI3P	3.207675099034702e-42
DAG	1.4859073800421847e-15
GRP	9.67254379154979
DAG_GRP	1.437250413927772e-16
RasT	2.801181501032478
RasD	161.32712705363429
NF1	0.7811741058510915
pNF1	0.0
pCRaf	3.2252743894798734
CRaf	3.2626188639925355
RasT_CRaf	0.9114137501984064
BRaf	0.4163914384487736
RasT_CRaf_BRaf	0.10585380441533751
MEK	124.74269826217453
pMEK	16.33645815235328
ppMEK	21.390014758853923
MKP3	0.001978769398474642
ERKnuc	0.39906926467413567
ppERKnuc	7.1809517405836
RSK	69.5819743919193
pRSK	0.6885163004992062
pRSKnuc	1.7472453395030079
MKP1	0.002044423342244883
pMKP1	0.015754412116946562
cFos	2.951675274294044
pcFos	0.23937008325824857
cJun	2.868848954225471
pcFos_cJun	0.0683429494697456
cMyc	45.42121414277654
bCATENINnuc	35.41031365115828
bCATENIN	17.718333221135413
pbCATENIN	179.66604529343957
IP3	1.9799688443239706e-16
PIP2	9998.269689383991
PIP3	1.6075489964018113
PTEN	2.3150470713821654
PIP3_AKT	0.7355281504306505
AKT	48.18144415291584
pAKT	0.03894036520144339
ppAKT	0.38942604658237817
PDK1	11.502392282729724
PIP3_PDK1	0.1848936003774687
PIP3_pAKT	0.06361628464313296
Rictor	0.1671572880873168
mTOR	1.1800948335593247
mTORC2	1.839423196899994
PIP3_ppAKT	0.003959193954568147
GSK3b	40.78000325848107
pGSK3b	1.442856683274254
TSC1	0.056403209238583524
TSC2	0.34880819575333405
pTSC2	0.08685359126988793
TSC	0.1966338115112025
PKC	20.151819727173553
DAG_PKC	2.9945612621747117e-16
pRKIP	2.8452268590253033e-13
RKIP	1038.9987655412576
RKIP_CRaf	0.0
ERK	220.6041673459945
pERK	22.394621176525803
ppERK	10.884647307118234
FOXO	0.30079402763402857
pFOXO	0.5112239422354942
RhebD	105.30360449208442
RhebT	0.0
Raptor	0.2954133896377785
S6K	18.41971236879762
pS6K	1.035941498359046
EIF4EBP1	0.6518115077774721
pEIF4EBP1	1.0966658451297637
SOS	0.0005649734887866445
G2_SOS_ppERK	0.002775305307884432
CRaf_ppERK	0.032283768263692156
RasD_DAG_GRP	2.107885300795067e-17
RasT_NF1	0.0036470153391947842
NF1_ppERK	0.0
MEK_RasT_CRaf_BRaf	0.22007446694089602
pMEK_RasT_CRaf_BRaf	0.02882122456258737
ERK_ppMEK	2.3593591511972187
pERK_ppMEK	0.23951022805657157
RSK_ppERK	0.6885208075256237
pRSKnuc_MKP1	3.246614257853221e-06
ppERKnuc_MKP1	1.3344720392658188e-05
cFos_pRSKnuc	0.004687361387004766
cFos_ppERKnuc	0.01926444740263154
RKIP_DAG_PKC	2.828504148074774e-16
PIP3_PTEN	0.0033832282780245897
PIP3_AKT_PIP3_PDK1	0.0004533146144921602
PIP3_pAKT_mTORC2	0.00039005737728380383
GSK3b_ppAKT	0.01443700997073268
TSC2_ppAKT	0.000679173030373857
TSC2_ppERK	0.0018982763183138008
RhebT_TSC	0.0
EIF4EBP1_mTORC1active	0.0010999886865271527
S6K_mTORC1active	0.0031084882391073047
FOXO_ppAKT	0.000532438259178683
PI3K1_mTORC1active	0.00033939327792895026
pERK_MKP3	4.0275864954838354e-05
ppERK_MKP3	0.0
ppERKnuc_pMKP1	0.00010277501830245905
RasT_BRaf	0.11617986692063823
RasT_BRaf_BRaf	0.0013497465124474015
MEK_RasT_BRaf_BRaf	0.0015306443155676994
pMEK_RasT_BRaf_BRaf	0.00020045507395748057
EIF4E	235.48457419948141
EIF4EBP1_EIF4E	15.302790348975876
RasT_CRaf_CRaf	0.08306106763662818
MEK_RasT_CRaf_CRaf	0.5180605933666399
pMEK_RasT_CRaf_CRaf	0.06784585646154839
FOXOnuc	9.020080984525793
MEKi	0.0
MEKi_ppMEK	0.0
AKTi	0.0
AKTi_AKT	0.0
mT	37.68020487459703
EIF4E_mT	88.72959233263163
Cdk1	1249.9001740213223
Cdk2	82.63858249738354
Cdk46	113.69765218186713
pRBpp_E2F	6.980036381685088e-07
Cd_Cdk46_pRB	0.09524533840006243
Cd_Cdk46_pRB_E2F	0.0010795407394720204
Ce_Cdk2_pRBp	0.0004245449620019469
Ce_Cdk2_pRBp_E2F	8.136558847509067e-07
p18	28.793879462533294
p19	0.12444484248492027
p57	0.44248588873728906
Cd_Cdk46_p18	0.7179979575830482
Cd_Cdk46_p19	0.003095581445206266
Cd_Cdk46_p57	0.01101324600861041
Ce_Cdk2_p57	0.0003649670623983387
Ca_Cdk2_p57	0.0
Cb_Cdk1_p57	0.0
